institution_id,institution_name,country_code,country_name,world_region,latitude,longitude,city
I4210127226,Robert Bosch (Slovenia),SI,Slovenia,Europe,46.08210754394531,14.480009078979492,Krško
I4210127322,Procomcure Biotech (Austria),AT,Austria,Europe,47.732364654541016,13.074089050292969,Anif
I4210127401,Tisch Hospital,US,United States,Americas,40.714271545410156,-74.00596618652344,New York
I4210127646,Max Planck Institute for Gravitational Physics,DE,Germany,Europe,52.41638946533203,12.96916675567627,Potsdam
I4210127843,First Automotive Works (China),CN,China,Asia,43.91273880004883,125.3150863647461,Changchun
I4210127875,Nvidia (United States),US,United States,Americas,37.35411071777344,-121.95523834228516,Santa Clara
I4210127902,Leibniz Institute of Plant Genetics and Crop Plant Research,DE,Germany,Europe,51.82215118408203,11.286609649658203,Gatersleben
I4210128666,Institut Claudius Regaud,FR,France,Europe,43.59964370727539,1.4321420192718506,Toulouse
I4210128801,Helmholtz Center for Information Security,DE,Germany,Europe,49.23262023925781,7.009819984436035,Saarbrücken
I4210128818,Institute of Software,CN,China,Asia,39.907501220703125,116.39723205566406,Beijing
I4210129173,Defense Systems (United States),US,United States,Americas,38.928558349609375,-77.24669647216797,Vienna
I4210129730,RIKEN Center for Computational Science,JP,Japan,Asia,34.69129943847656,135.18299865722656,Kobe
I4210130048,Royal Victoria Hospital,GB,United Kingdom,Europe,54.59400177001953,-5.953000068664551,Belfast
I4210130112,China Academy of Information and Communications Technology,CN,China,Asia,39.97563934326172,116.3373031616211,Beijing
I4210131230,Philips (United States),US,United States,Americas,42.65842819213867,-71.13700103759766,Andover
I4210131308,I.R.C.C.S. Oasi Maria SS,IT,Italy,Europe,37.78373718261719,14.59777545928955,Troina
I4210131673,Dassault Systèmes (United States),US,United States,Americas,32.71396255493164,-117.16798400878906,San Diego
I4210131712,Oklahoma State University Oklahoma City,US,United States,Americas,35.47516632080078,-97.58203887939453,Oklahoma City
I4210131883,Brazilian Society of Computational and Applied Mathematics,BR,Brazil,Americas,-22.014020919799805,-47.8764762878418,São Carlos
I4210131986,Centro Universitario de Tecnología y Arte Digital,ES,Spain,Europe,40.492919921875,-3.8737099170684814,Las Rozas de Madrid
I4210132870,Xerox (United States),US,United States,Americas,41.14459991455078,-73.43010711669922,Norwalk
I4210133125,Mitsubishi Electric (Japan),JP,Japan,Asia,35.678367614746094,139.76487731933594,Tokyo
I4210133173,Research!America (United States),US,United States,Americas,38.858402252197266,-77.05022430419922,Alexandria
I4210133271,Imagination Technologies (United Kingdom),GB,United Kingdom,Europe,51.707584381103516,-0.44034498929977417,Kings Langley
I4210133362,Institut National de Physique Nucléaire et de Physique des Particules,FR,France,Europe,48.85340881347656,2.34879994392395,Paris
I4210133369,Decision Sciences (United States),US,United States,Americas,30.448593139648438,-86.61835479736328,Fort Walton Beach
I4210133934,Bernstein Center for Computational Neuroscience Tübingen,DE,Germany,Europe,48.53169631958008,9.041913032531738,Tübingen
I4210134051,ITS (United Kingdom),GB,United Kingdom,Europe,51.51266098022461,-0.13052800297737122,London
I4210134052,Scientific Systems (United States),US,United States,Americas,42.49545669555664,-71.12848663330078,Woburn
I4210134504,Universidad Católica San Pablo,PE,Peru,Americas,-16.390050888061523,-71.53572082519531,Arequipa
I4210134512,GE Global Research (United States),US,United States,Americas,42.77980041503906,-73.8456802368164,Niskayuna
I4210135053,Quality Research,US,United States,Americas,29.50767707824707,-98.47115325927734,San Antonio
I4210135180,Filmuniversität Babelsberg KONRAD WOLF,DE,Germany,Europe,52.398860931396484,13.06566047668457,Potsdam
I4210135252,University of Minnesota Medical Center,US,United States,Americas,44.97148513793945,-93.2320556640625,Minneapolis
I4210135298,Jensen Hughes (United States),US,United States,Americas,39.253482818603516,-76.67543029785156,Baltimore
I4210135397,Zentrum für Foren in der Grafischen Datenverarbeitung,DE,Germany,Europe,49.87246322631836,8.6506929397583,Darmstadt
I4210135439,RMIT Europe,ES,Spain,Europe,41.4025764465332,2.194333076477051,Barcelona
I4210135640,Laboratoire de Biométrie et Biologie Evolutive,FR,France,Europe,45.76601028442383,4.879499912261963,Villeurbanne
I4210135670,Amsterdam University of the Arts,NL,Netherlands,Europe,52.37403106689453,4.889689922332764,Amsterdam
I4210135837,National Center for Supercomputing Applications,US,United States,Americas,40.110591888427734,-88.20726776123047,Urbana
I4210136249,University of Applied Sciences Upper Austria,AT,Austria,Europe,48.161468505859375,14.027623176574707,Wels
I4210136308,Translational Innovation in Medicine and Complexity,FR,France,Europe,45.17869186401367,5.714789867401123,Grenoble
I4210136471,FC Barcelona,ES,Spain,Europe,41.384429931640625,2.1683249473571777,Barcelona
I4210136697,Sint Maartenskliniek,NL,Netherlands,Europe,52.08154296875,4.892043590545654,Woerden
I4210136895,Institute for the Future,US,United States,Americas,37.44429016113281,-122.16161346435547,Palo Alto
I4210136987,St. Anne's University Hospital Brno,CZ,Czechia,,49.195220947265625,16.607959747314453,Brno
I4210137033,Istituto di Matematica Applicata e Tecnologie Informatiche,IT,Italy,Europe,45.20236587524414,9.13697338104248,Pavia
I4210137046,Inte:Ligand (Austria),AT,Austria,Europe,48.09946823120117,16.259044647216797,Maria Enzersdorf
I4210137298,Avaya (United States),US,United States,Americas,37.398136138916016,-121.97740936279297,Santa Clara
I4210137306,Stanford Medicine,US,United States,Americas,37.424110412597656,-122.16607666015625,Stanford
I4210137693,Siemens (United States),US,United States,Americas,40.344093322753906,-74.59236145019531,Princeton
I4210137873,Fraunhofer Institute for Digital Medicine,DE,Germany,Europe,53.101097106933594,8.858412742614746,Bremen
I4210138167,PowerWorld (United States),US,United States,Americas,40.09025192260742,-88.23926544189453,Champaign
I4210138199,University of Washington Applied Physics Laboratory,US,United States,Americas,47.655311584472656,-122.31663513183594,Seattle
I4210138311,Lawrence Livermore National Security,US,United States,Americas,37.68186950683594,-121.76801300048828,Livermore
I4210138378,Dominion (United States),US,United States,Americas,41.4995002746582,-81.6954116821289,Cleveland
I4210138427,Computational Physics (United States),US,United States,Americas,38.8100471496582,-77.22124481201172,Springfield
I4210138551,University Hospital Magdeburg,DE,Germany,Europe,52.10097122192383,11.617555618286133,Magdeburg
I4210139350,Fraunhofer Institute for Factory Operation and Automation,DE,Germany,Europe,52.13926315307617,11.651930809020996,Magdeburg
I4210139483,GREYC,FR,France,Europe,49.185848236083984,-0.3591200113296509,Caen
I4210140408,Minneapolis VA Medical Center,US,United States,Americas,44.98233413696289,-93.26937866210938,Minneapolis
I4210141030,SickKids Foundation,CA,Canada,Americas,43.70642852783203,-79.39864349365234,Toronto
I4210141120,Sorbonne University Abu Dhabi,AE,United Arab Emirates,Asia,24.489465713500977,54.41202163696289,Abu Dhabi
I4210141176,Communication University of Zhejiang,CN,China,Asia,30.319913864135742,120.34066009521484,Hangzhou
I4210141255,Care Resource,US,United States,Americas,25.809839248657227,-80.19044494628906,Miami
I4210141311,Staats- und Universitätsbibliothek Bremen,DE,Germany,Europe,53.108924865722656,8.853711128234863,Bremen
I4210141421,Ministère de l'Économie et des Finances,FR,France,Europe,48.840999603271484,2.3779149055480957,Paris
I4210141702,University of Gävle,SE,Sweden,Europe,60.67451858520508,17.141740798950195,Gävle
I4210142097,CardioFocus (United States),US,United States,Americas,42.33462905883789,-71.5931625366211,Marlborough
I4210142140,Walt Disney (United States),US,United States,Americas,34.18129348754883,-118.30976104736328,Burbank
I4210142254,Laboratoire Bordelais de Recherche en Informatique,FR,France,Europe,44.80849075317383,-0.5891500115394592,Talence
I4210142372,Human Media,US,United States,Americas,42.39787292480469,-71.17529296875,Belmont
I4210142429,Women's Health Research Institute,CA,Canada,Americas,49.2615966796875,-123.24626922607422,Vancouver
I4210142721,Hospital Universitário da Universidade de São Paulo,BR,Brazil,Americas,-23.547500610351562,-46.6361083984375,São Paulo
I4210143137,University of Louisville Hospital,US,United States,Americas,38.248104095458984,-85.74579620361328,Louisville
I4210143490,Computing Center,RU,Russian Federation,Europe,48.471954345703125,135.0609130859375,Khabarovsk
I4210143601,Decision Systems (United States),US,United States,Americas,42.151893615722656,-87.80496215820312,Northbrook
I4210143841,Saudi Aramco (Saudi Arabia),SA,Saudi Arabia,Asia,26.34372901916504,50.12286376953125,Dhahran
I4210144062,Consorzio Roma Ricerche,IT,Italy,Europe,41.93692398071289,12.63296890258789,Rome
I4210144576,Fraunhofer Institute for Intelligent Analysis and Information Systems,DE,Germany,Europe,50.7753791809082,7.197000026702881,Sankt Augustin
I4210144804,Laboratoire de Recherche en Informatique,FR,France,Europe,48.68333053588867,2.1333301067352295,Gif-sur-Yvette
I4210144839,Hamad bin Khalifa University,QA,Qatar,Asia,25.285449981689453,51.53096008300781,Doha
I4210145386,National Intelligence University,US,United States,Americas,38.90792465209961,-77.03242492675781,Washington D.C.
I4210145387,Al Sulaiteen Agricultural & Industrial Complex (Qatar),QA,Qatar,Asia,25.46765899658203,51.37588882446289,Doha
I4210145671,Advanced Imaging Research (United States),US,United States,Americas,41.520713806152344,-81.6612777709961,Cleveland
I4210145761,Shenzhen Institutes of Advanced Technology,CN,China,Asia,22.54553985595703,114.06829833984375,Shenzhen
I4210145865,IBM Research - Tokyo,JP,Japan,Asia,35.68949890136719,139.69171142578125,Tokyo
I4210146357,Oxford BioMedica (United Kingdom),GB,United Kingdom,Europe,51.72745132446289,-1.192566990852356,Oxford
I4210146410,Science Oxford,GB,United Kingdom,Europe,51.751075744628906,-1.2386599779129028,Oxford
I4210146710,Mayo Clinic in Florida,US,United States,Americas,30.33218002319336,-81.65564727783203,Jacksonville
I4210146756,Brandenburg University of Applied Sciences,DE,Germany,Europe,52.41667175292969,12.550000190734863,Brandenburg
I4210147894,Institut de Recherche et d’Innovation,FR,France,Europe,48.85340881347656,2.34879994392395,Paris
I4210150049,CEA LETI,FR,France,Europe,45.19596481323242,5.704452037811279,Grenoble
I4210150103,Geophysical Laboratory,US,United States,Americas,38.895111083984375,-77.03636932373047,Washington
I4210150121,Univé (Netherlands),NL,Netherlands,Europe,52.99251937866211,6.560964107513428,Assen
I4210150141,Center for Pain and the Brain,US,United States,Americas,42.33753967285156,-71.10550689697266,Boston
I4210150252,Park-Klinik Birkenwerder,DE,Germany,Europe,52.69112014770508,13.298377990722656,Birkenwerder
I4210150358,Institut Systèmes Intelligents et de Robotique,FR,France,Europe,48.85340881347656,2.34879994392395,Paris
I4210150754,Egyptian Initiative for Personal Rights,EG,Egypt,Africa,30.039264678955078,31.233827590942383,Cairo
I4210150884,Fondation Sophia Antipolis,FR,France,Europe,43.61494445800781,7.054452896118164,Valbonne
I4210151080,Hochschule Magdeburg-Stendal,DE,Germany,Europe,52.142269134521484,11.67448902130127,Magdeburg
I4210151352,Biocom,US,United States,Americas,32.87836837768555,-117.20684051513672,San Diego
I4210151375,Applied Visions (United States),US,United States,Americas,40.901336669921875,-73.35150909423828,Northport
I4210151627,National Energy Research Scientific Computing Center,US,United States,Americas,37.87158966064453,-122.27275085449219,Berkeley
I4210151791,Genomics (United Kingdom),GB,United Kingdom,Europe,51.75258255004883,-1.2669517993927002,Oxford
I4210151938,Eye Institute of Utah,US,United States,Americas,40.68719482421875,-111.8696517944336,Salt Lake City
I4210151956,Robert Bosch (India),IN,India,Asia,12.946561813354492,77.60552978515625,Bengaluru
I4210152224,Heinz Nixdorf Stiftung,DE,Germany,Europe,51.45656967163086,7.012279987335205,Essen
I4210152351,Max Planck Institute for Evolutionary Biology,DE,Germany,Europe,54.162410736083984,10.423330307006836,Plön
I4210152422,Université Toulouse - Jean Jaurès,FR,France,Europe,43.6042594909668,1.4436700344085693,Toulouse
I4210152878,Helmholtz Centre Potsdam - GFZ German Research Centre for Geosciences,DE,Germany,Europe,52.398860931396484,13.06566047668457,Potsdam
I4210153043,Duke University Hospital,US,United States,Americas,35.9940299987793,-78.89862060546875,Durham
I4210153148,CFD Research Corporation (United States),US,United States,Americas,34.72690963745117,-86.69081115722656,Huntsville
I4210153212,Noah's Path,ES,Spain,Europe,38.26576614379883,-0.672111988067627,Alicante
I4210153395,Agfa-Gevaert (Canada),CA,Canada,Americas,43.7031135559082,-79.57009887695312,Mississauga
I4210153468,Microsoft (Canada),CA,Canada,Americas,43.61309814453125,-79.75391387939453,Mississauga
I4210153694,Rho (United States),US,United States,Americas,35.91320037841797,-79.05583953857422,Chapel Hill
I4210153776,Apple (United States),US,United States,Americas,37.58634567260742,-122.02854919433594,Cupertino
I4210153902,Siemens Healthcare (Germany),DE,Germany,Europe,50.143280029296875,8.571109771728516,Eschborn
I4210154378,Informa (United Kingdom),GB,United Kingdom,Europe,51.50852966308594,-0.12574000656604767,London
I4210154694,Institute for Chemical and Physical Processes,IT,Italy,Europe,38.26236343383789,15.597229957580566,Messina
I4210155092,"Czech Academy of Sciences, Institute of Computer Science",CZ,Czechia,,50.08803939819336,14.420760154724121,Prague
I4210155236,National Research Council,IT,Italy,Europe,41.891929626464844,12.511329650878906,Rome
I4210155419,Center for Systems Biology,US,United States,Americas,42.3631591796875,-71.06873321533203,Boston
I4210155607,Laboratoire d'Informatique en Images et Systèmes d'Information,FR,France,Europe,45.74845886230469,4.846710205078125,Lyon
I4210156081,Tech-X Corporation (United States),US,United States,Americas,40.01726531982422,-105.22264862060547,Boulder
I4210156221,Allen Institute for Artificial Intelligence,US,United States,Americas,47.60620880126953,-122.33206939697266,Seattle
I4210156517,Sandia Research (United States),US,United States,Americas,33.4907341003418,-111.66944885253906,Mesa
I4210156583,Laboratoire d'Informatique de Paris-Nord,FR,France,Europe,48.95832824707031,2.341670036315918,Villetaneuse
I4210156768,BMW Group (Germany),DE,Germany,Europe,48.19819259643555,11.601917266845703,Munich
I4210156936,IBM Research - Austin,US,United States,Americas,30.402559280395508,-97.71546936035156,Austin
I4210158283,Institute of Geography of the Slovak Academy of Sciences,SK,Slovakia,Europe,48.14815902709961,17.106740951538086,Bratislava
I4210158342,Intel (United Kingdom),GB,United Kingdom,Europe,51.543094635009766,-1.77155601978302,Swindon
I4210158876,Marinus Pharmaceuticals (United States),US,United States,Americas,40.04621887207031,-75.35990905761719,Radnor
I4210158984,National Supercomputing Center in Wuxi,CN,China,Asia,31.54596710205078,120.25511932373047,Wuxi
I4210159102,Huawei Technologies (Sweden),SE,Sweden,Europe,59.40597152709961,17.9461612701416,Stockholm
I4210159266,Mitsubishi Electric (United States),US,United States,Americas,33.817291259765625,-118.03824615478516,Cypress
I4210159476,Science and Technology Corporation (United States),US,United States,Americas,37.01726150512695,-76.32218933105469,Hampton
I4210159558,Joint Institute for Computational Sciences,US,United States,Americas,35.95474624633789,-83.92798614501953,Knoxville
I4210159731,Laboratoire de Recherche en Informatique de Paris 6,FR,France,Europe,48.85340881347656,2.34879994392395,Paris
I4210159854,Max Planck Institute of Molecular Cell Biology and Genetics,DE,Germany,Europe,51.05861282348633,13.784722328186035,Dresden
I4210159895,Imagination Computer Services (Austria),AT,Austria,Europe,48.232601165771484,16.38511085510254,Vienna
I4210160189,Institut Polytechnique de Bordeaux,FR,France,Europe,44.84043884277344,-0.5805000066757202,Bordeaux
I4210160384,Institute of Biomedical Science,GB,United Kingdom,Europe,51.523826599121094,-0.1103150025010109,London
I4210160401,National Center for Infectious Diseases,US,United States,Americas,33.749000549316406,-84.38797760009766,Atlanta
I4210160447,Universidad de Londres,MX,Mexico,Americas,19.41733741760254,-99.15972137451172,Mexico City
I4210160527,University of California Davis Medical Center,US,United States,Americas,38.5550537109375,-121.45623016357422,Sacramento
I4210160608,Asklepios,DE,Germany,Europe,53.558502197265625,10.01869010925293,Hamburg
I4210160618,Huawei Technologies (United Kingdom),GB,United Kingdom,Europe,51.24959182739258,-1.0910240411758423,Basingstoke
I4210160939,Oculus Innovative Sciences (United States),US,United States,Americas,38.2678337097168,-122.65870666503906,Petaluma
I4210161630,Wavefront Research (United States),US,United States,Americas,40.62281036376953,-75.39122772216797,Bethlehem
I4210161634,Microsoft (France),FR,France,Europe,48.83394241333008,2.2656428813934326,Issy-les-Moulineaux
I4210161785,First Technical University,NG,Nigeria,Africa,7.377560138702393,3.905910015106201,Ibadan
I4210161853,Budapest Institute,HU,Hungary,Europe,47.50014114379883,19.07272720336914,Budapest
I4210162195,Rhythm (United states),US,United States,Americas,42.34876251220703,-71.0831069946289,Boston
I4210162323,TKL Research,US,United States,Americas,40.91762924194336,-74.08580780029297,Rochelle Park
I4210162505,Philips (Germany),DE,Germany,Europe,53.55253219604492,9.968988418579102,Hamburg
I4210163131,Max Planck Institute for Meteorology,DE,Germany,Europe,53.56779479980469,9.975467681884766,Hamburg
I4210163178,Alfred Health,AU,Australia,Oceania,-37.845542907714844,144.98162841796875,Melbourne
I4210163460,Midwest Orthopaedic Research Foundation,US,United States,Americas,44.97100830078125,-93.25911712646484,Minneapolis
I4210163586,Musée de l'Homme,FR,France,Europe,48.86140441894531,2.288114070892334,Paris
I4210163771,Tableau Software (United States),US,United States,Americas,47.64975357055664,-122.34842681884766,Seattle
I4210163870,United States Army Research Office,US,United States,Americas,35.9940299987793,-78.89862060546875,Durham
I4210164234,Microcom (United States),US,United States,Americas,40.167293548583984,-83.01123809814453,Lewis Center
I4210164339,Oldham Council,GB,United Kingdom,Europe,53.54231643676758,-2.117724895477295,Oldham
I4210164660,CHOC Foundation,US,United States,Americas,33.780765533447266,-117.86546325683594,Orange
I4210164736,Cajal Neuroscience (United States),US,United States,Americas,47.634361267089844,-122.3267593383789,Seattle
I4210164937,Microsoft Research (United Kingdom),GB,United Kingdom,Europe,52.19491958618164,0.13490499556064606,Cambridge
I4210164942,Allen Institute for Cell Science,US,United States,Americas,47.62515640258789,-122.33956146240234,Seattle
I4210165024,Institute of Infection and Immunity,CA,Canada,Americas,46.769474029541016,-71.28279876708984,Québec
I4210165038,University of Chinese Academy of Sciences,CN,China,Asia,39.907501220703125,116.39723205566406,Beijing
I4210165591,Network Group (Czechia),CZ,Czechia,,49.183990478515625,16.662927627563477,Ostrov u Macochy
I4210165734,National Supercomputing Center of Tianjin,CN,China,Asia,39.14221954345703,117.17666625976562,Tianjin
I4210165912,Laboratoire Traitement et Communication de l’Information,FR,France,Europe,48.85340881347656,2.34879994392395,Paris
I4210166048,Gesellschaft Fur Mathematik Und Datenverarbeitung,DE,Germany,Europe,50.787567138671875,7.180500030517578,Sankt Augustin
I4210166784,École Nationale Supérieure des Arts Décoratifs,FR,France,Europe,48.85340881347656,2.34879994392395,Paris
I4210166808,Institute of Crystallography,IT,Italy,Europe,41.1125373840332,16.882457733154297,Bari
I4210167018,Interaction Design (United Kingdom),GB,United Kingdom,Europe,51.527366638183594,-0.10426700115203857,London
I4210167249,Network Technologies (United States),US,United States,Americas,41.28133010864258,-81.32920837402344,Aurora
I4210167297,IBM Research - Haifa,IL,Israel,Asia,32.10221481323242,34.85060501098633,Haifa
I4210167330,Biographics (United States),US,United States,Americas,36.10005187988281,-80.25582885742188,Winston-Salem
I42894916,Data61,AU,Australia,Oceania,-33.86785125732422,151.2073211669922,Sydney
I43439940,University of Southampton,GB,United Kingdom,Europe,50.90394973754883,-1.4042799472808838,Southampton
I43522216,"California State University, Sacramento",US,United States,Americas,38.58156967163086,-121.49440002441406,Sacramento
I43579087,University of Wisconsin–Milwaukee,US,United States,Americas,43.03889846801758,-87.9064712524414,Milwaukee
I4387152369,"Laboratoire en Innovation, Technologies, Economie et Management",,,,48.633888244628906,2.4441699981689453,Évry-Courcouronnes
I4387152675,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,,,,49.19844055175781,8.116920471191406,Landau
I4387153087,Mathématiques et Informatique Appliquées,,,,48.71828079223633,2.249799966812134,Palaiseau
I4387153937,Universität Koblenz,,,,50.35356903076172,7.578829765319824,Koblenz
I4388446366,Indiana University Indianapolis,,,,39.76837921142578,-86.15804290771484,Indianapolis
I4388482740,Georgia Tech Research Institute,,,,33.749000549316406,-84.38797760009766,Atlanta
I4388482754,Naval Research Laboratory Laboratories for Computational Physics & Fluid Dynamics,,,,38.895111083984375,-77.03636932373047,Washington
I4388891828,Texas Advanced Computing Center,,,,30.26715087890625,-97.74305725097656,Austin
I4389425429,U.S. Army Corp of Engineers Waterways Experiment Station,,,,32.3526496887207,-90.87787628173828,Vicksburg
I4389425457,Institut des Sciences du Calcul et des Données,,,,48.85340881347656,2.34879994392395,Paris
I4390039265,PRG S&Tech (South Korea),,,,35.101680755615234,129.03004455566406,Busan
I4390039371,Solutions Inc. (Japan),,,,35.68949890136719,139.69171142578125,Tokyo
I4391767840,Texas A&M Engineering Experiment Station,,,,30.674360275268555,-96.36995697021484,Bryan
I4391767926,CSCS - Swiss National Supercomputing Centre,,,,46.01007843017578,8.960040092468262,Lugano
I4394709130,Indiana University School of Medicine,,,,39.76837921142578,-86.15804290771484,Indianapolis
I4399598377,Institute of Science and Technology,,,,27.701690673828125,85.32060241699219,Kathmandu
I4399598381,Samsung Advanced Institute of Technology (South Korea),,,,37.285858154296875,127.00993347167969,Suwon-si
I4400600974,Novartis Institutes for BioMedical Research,,,,47.55773162841797,7.593609809875488,Basel
I4401726748,V.F. Corporation (United States),,,,39.73915100097656,-104.98470306396484,Denver
I4401726859,Kuaishou (China),,,,39.907501220703125,116.39723205566406,Beijing
I4402554120,Rutgers New Jersey Medical School,,,,39.683719635009766,-75.7496566772461,Newark
I44202434,Fundação Getulio Vargas,BR,Brazil,Americas,-22.90641975402832,-43.18223190307617,Rio de Janeiro
I4432739,University of Bergen,NO,Norway,Europe,60.39299011230469,5.324150085449219,Bergen
I44461941,University of Houston,US,United States,Americas,29.763280868530273,-95.36327362060547,Houston
I44504214,Czech Technical University in Prague,CZ,Czechia,,50.08803939819336,14.420760154724121,Prague
I44854399,University of Southern Mississippi,US,United States,Americas,31.327119827270508,-89.29033660888672,Hattiesburg
I44896327,Mitre (United States),US,United States,Americas,42.50493621826172,-71.23655700683594,Bedford
I45129253,University College London,GB,United Kingdom,Europe,51.50852966308594,-0.12574000656604767,London
I45438204,The University of Texas at San Antonio,US,United States,Americas,29.42411994934082,-98.4936294555664,San Antonio
I4576418,University of Technology Malaysia,MY,Malaysia,Asia,1.465499997138977,103.75779724121094,Johor Bahru
I4577782,Technische Universität Berlin,DE,Germany,Europe,52.52436828613281,13.410530090332031,Berlin
I45928872,Alibaba Group (China),CN,China,Asia,30.293649673461914,120.16142272949219,Hangzhou
I46020346,American Institute of Aeronautics and Astronautics,US,United States,Americas,38.9440803527832,-77.32130432128906,Reston
I46247651,University of Manitoba,CA,Canada,Americas,49.8843994140625,-97.14704132080078,Winnipeg
I4665924,University of Rostock,DE,Germany,Europe,54.08869934082031,12.14048957824707,Rostock
I47301684,Illinois State University,US,United States,Americas,40.514198303222656,-88.99063110351562,Normal
I47431100,Dassault Systèmes (France),FR,France,Europe,48.781978607177734,2.1939499378204346,Vélizy-Villacoublay
I47508984,Imperial College London,GB,United Kingdom,Europe,51.50852966308594,-0.12574000656604767,London
I47720641,Huazhong University of Science and Technology,CN,China,Asia,30.583330154418945,114.26667022705078,Wuhan
I48071105,Anstalt für Verbrennungskraftmaschinen List,AT,Austria,Europe,47.06666946411133,15.449999809265137,Graz
I48430043,Institut National des Sciences Appliquées de Lyon,FR,France,Europe,45.74845886230469,4.846710205078125,Lyon
I48566637,Ulsan National Institute of Science and Technology,KR,"Korea, Republic of",,35.5372200012207,129.31666564941406,Ulsan
I4923324,Fraunhofer Society,DE,Germany,Europe,48.137428283691406,11.57548999786377,Munich
I49324905,Equinor (Norway),NO,Norway,Europe,58.97005081176758,5.733320236206055,Stavanger
I49382586,An Giang University,VN,Viet Nam,,10.38638973236084,105.4351806640625,Long Xuyen
I5023651,McGill University,CA,Canada,Americas,45.50883865356445,-73.58780670166016,Montreal
I50627504,Istanbul Arel University,TR,Türkiye,,41.020721435546875,28.585020065307617,Büyükçekmece
I50760025,Hangzhou Dianzi University,CN,China,Asia,30.293649673461914,120.16142272949219,Hangzhou
I51101395,Université Paris 1 Panthéon-Sorbonne,FR,France,Europe,48.85340881347656,2.34879994392395,Paris
I5124864,École Polytechnique Fédérale de Lausanne,CH,Switzerland,Europe,46.51599884033203,6.632820129394531,Lausanne
I51342185,Minneapolis College of Art and Design,US,United States,Americas,44.9799690246582,-93.26383972167969,Minneapolis
I51441396,Bauhaus-Universität Weimar,DE,Germany,Europe,50.98030090332031,11.32903003692627,Weimar
I51532219,University of Lincoln,GB,United Kingdom,Europe,53.226829528808594,-0.5379199981689453,Lincoln
I51556381,University of Virginia,US,United States,Americas,38.0293083190918,-78.47667694091797,Charlottesville
I51783024,Brandenburg University of Technology Cottbus-Senftenberg,DE,Germany,Europe,51.525169372558594,14.001640319824219,Senftenberg
I52099693,University of York,GB,United Kingdom,Europe,53.9576301574707,-1.0827100276947021,York
I52357470,The Ohio State University,US,United States,Americas,39.961181640625,-82.99878692626953,Columbus
I52669646,Western Washington University,US,United States,Americas,48.75954818725586,-122.48822021484375,Bellingham
I52913039,University of Houston - Clear Lake,US,United States,Americas,29.584001541137695,-95.09764862060547,Houston
I5343935,Guilin University of Electronic Technology,CN,China,Asia,25.281644821166992,110.3372802734375,Guilin
I53964585,Weizmann Institute of Science,IL,Israel,Asia,31.894210815429688,34.811988830566406,Rehovot
I55538621,China Jiliang University,CN,China,Asia,30.319089889526367,120.36405181884766,Hangzhou
I5561750,University of Bari Aldo Moro,IT,Italy,Europe,41.12065887451172,16.86981964111328,Bari
I55712492,Zhejiang University of Technology,CN,China,Asia,30.293649673461914,120.16142272949219,Hangzhou
I55732556,Arizona State University,US,United States,Americas,33.41476821899414,-111.90930938720703,Tempe
I55769427,Indiana University – Purdue University Indianapolis,US,United States,Americas,39.76837921142578,-86.15804290771484,Indianapolis
I5593406,Universitat Ramon Llull,ES,Spain,Europe,41.388790130615234,2.158989906311035,Barcelona
I56590836,Monash University,AU,Australia,Oceania,-37.81399917602539,144.96331787109375,Melbourne
I56858762,Universidad Nacional del Sur,AR,Argentina,Americas,-38.71760177612305,-62.26544952392578,Bahía Blanca
I57201433,Università della Svizzera italiana,CH,Switzerland,Europe,46.01007843017578,8.960040092468262,Lugano
I57206974,New York University,US,United States,Americas,40.714271545410156,-74.00596618652344,New York
I57664883,Ajou University,KR,"Korea, Republic of",,37.29111099243164,127.0088882446289,Suwon
I58610484,Seattle University,US,United States,Americas,47.60620880126953,-122.33206939697266,Seattle
I59028336,Pratt Institute,US,United States,Americas,40.65010070800781,-73.94957733154297,Brooklyn
I59105498,Swisscom (Switzerland),CH,Switzerland,Europe,46.977535247802734,7.465098857879639,Bern
I592451,Indiana University,US,United States,Americas,39.16532897949219,-86.5263900756836,Bloomington
I59270414,Indian Institute of Science Bangalore,IN,India,Asia,13.02127456665039,77.56576538085938,Bengaluru
I59433898,Brunel University of London,GB,United Kingdom,Europe,51.50852966308594,-0.12574000656604767,London
I59499333,Optica,US,United States,Americas,38.895111083984375,-77.03636932373047,Washington
I59553526,Stony Brook University,US,United States,Americas,40.92565155029297,-73.14093780517578,Stony Brook
I59857034,John Cabot University,IT,Italy,Europe,41.89382553100586,12.467310905456543,Rome
I60200437,Potsdam Institute for Climate Impact Research,DE,Germany,Europe,52.381282806396484,13.064151763916016,Potsdam
I60488453,Middlesex University,GB,United Kingdom,Europe,51.50852966308594,-0.12574000656604767,London
I6059380,University of Baltimore,US,United States,Americas,39.29037857055664,-76.61219024658203,Baltimore
I60922564,Naver (South Korea),KR,"Korea, Republic of",,37.36019515991211,127.10731506347656,Seongnam-si
I61057504,Fujian Agriculture and Forestry University,CN,China,Asia,26.061389923095703,119.30610656738281,Fuzhou
I61937129,Jackson State University,US,United States,Americas,32.295982360839844,-90.20465850830078,Jackson
I62318514,University of Duisburg-Essen,DE,Germany,Europe,51.45656967163086,7.012279987335205,Essen
I62916508,Technical University of Munich,DE,Germany,Europe,48.137428283691406,11.57548999786377,Munich
